"x","y","species","img"
501736.20002146,4209240.5998879,"COW","2017April28"
501740.400043545,4209233.69989261,"COW","2017April28"
501739.20002265,4209229.49988973,"COW","2017April28"
501741.299961047,4209226.19988399,"COW","2017April28"
501737.400005048,4209222.29988771,"COW","2017April28"
501730.500012418,4209224.69989241,"COW","2017April28"
501732.599986583,4209217.49988718,"COW","2017April28"
501753.900012692,4209223.79989084,"COW","2017April28"
501752.09999215,4209236.69989316,"COW","2017April28"
501759.299969793,4209223.19988931,"COW","2017April28"
501749.69999019,4209220.79988334,"COW","2017April28"
501726.299966643,4209203.09989223,"COW","2017April28"
501749.099979338,4209209.69988374,"COW","2017April28"
501723.300024589,4209196.4998938,"COW","2017April28"
501745.199969908,4209177.29988446,"COW","2017April28"
501693.300027079,4209200.09988684,"COW","2017April28"
501779.400029185,4209133.19989401,"COW","2017April28"
501774.000023749,4209129.29988678,"COW","2017April28"
501784.79996737,4209142.19988785,"COW","2017April28"
501836.399970485,4209123.59989268,"COW","2017April28"
501833.400005126,4209128.69988911,"COW","2017April28"
501833.400005126,4209128.69988911,"COW","2017April28"
502499.100026775,4209110.3998912,"COW","2017April28"
502485.600017477,4209134.99988637,"COW","2017April28"
502472.999985535,4209135.29989171,"COW","2017April28"
502469.700001631,4209123.59988907,"COW","2017April28"
502463.099962003,4209152.39988433,"COW","2017April28"
502448.400038548,4209171.29988663,"COW","2017April28"
502446.300039552,4209177.8998864,"COW","2017April28"
502444.200001919,4209177.89988967,"COW","2017April28"
502446.599994317,4209179.69988372,"COW","2017April28"
502445.999959554,4209230.3998922,"COW","2017April28"
502449.900019788,4209244.79988983,"COW","2017April28"
502433.400039539,4209252.89989138,"COW","2017April28"
502428.599976051,4209254.69988933,"COW","2017April28"
502430.400016384,4209257.09988775,"COW","2017April28"
502425.900022664,4209255.89989391,"COW","2017April28"
502420.800018783,4209209.39988936,"COW","2017April28"
502414.799980589,4209210.59988469,"COW","2017April28"
502388.099971906,4209225.59988639,"COW","2017April28"
502388.699990586,4209233.69988446,"COW","2017April28"
502380.599978444,4209265.79988834,"COW","2017April28"
502373.099991282,4209267.89989129,"COW","2017April28"
502330.199974022,4209341.39988632,"COW","2017April28"
502325.700007578,4209339.59989321,"COW","2017April28"
502338.599997202,4209333.59988495,"COW","2017April28"
502335.899974552,4209331.49988684,"COW","2017April28"
502306.200033371,4209330.89988507,"COW","2017April28"
502262.100039516,4209420.29989377,"COW","2017April28"
502263.15002484,4209420.14988833,"COW","2017April28"
502257.299986439,4209411.44988692,"COW","2017April28"
502255.650003697,4209412.19989261,"COW","2017April28"
502255.050034229,4209411.74989127,"COW","2017April28"
502253.549994019,4209407.54988387,"COW","2017April28"
502252.499977495,4209405.89989376,"COW","2017April28"
502255.949988564,4209402.89988679,"COW","2017April28"
502254.899989019,4209399.59988548,"COW","2017April28"
502252.349968021,4209404.09988887,"COW","2017April28"
502251.150011133,4209404.84988653,"COW","2017April28"
502250.850015366,4209405.29988342,"COW","2017April28"
502249.95001404,4209403.19988867,"COW","2017April28"
502249.500018272,4209402.4498908,"COW","2017April28"
502247.700034147,4209401.99989219,"COW","2017April28"
502245.149985355,4209399.5998936,"COW","2017April28"
502245.899956531,4209398.69988522,"COW","2017April28"
502249.050033243,4209399.74988815,"COW","2017April28"
502256.999966611,4209410.39989181,"COW","2017April28"
502257.899986442,4209408.29988378,"COW","2017April28"
502259.999986934,4209404.09988452,"COW","2017April28"
502258.499965674,4209398.24988756,"COW","2017April28"
502259.549971023,4209393.59988426,"COW","2017April28"
502263.900020279,4209397.64988694,"COW","2017April28"
502260.300042972,4209401.84989122,"COW","2017April28"
502254.600029639,4209410.39989418,"COW","2017April28"
502478.100016153,4210648.19989149,"COW","2017April28"
502469.999956717,4210641.5998862,"COW","2017April28"
502462.200027046,4210629.29988467,"COW","2017April28"
502476.900034219,4210622.3998902,"COW","2017April28"
502483.199973133,4210602.2998898,"COW","2017April28"
502492.500007151,4210586.99989019,"COW","2017April28"
502496.700024294,4210583.09989281,"COW","2017April28"
502498.499963847,4210582.79988353,"COW","2017April28"
502489.199995987,4210577.69988642,"COW","2017April28"
502499.699958323,4210571.6998902,"COW","2017April28"
502497.599989831,4210567.19988494,"COW","2017April28"
502496.400004476,4210564.79988377,"COW","2017April28"
502514.70001923,4210547.99988988,"COW","2017April28"
502518.300037338,4210550.69988524,"COW","2017April28"
502518.899964763,4210539.59988757,"COW","2017April28"
502544.099996993,4210584.29989095,"COW","2017April28"
502542.299958472,4210589.69988484,"COW","2017April28"
502540.499996118,4210591.19988451,"COW","2017April28"
502544.099974998,4210594.49989148,"COW","2017April28"
502549.199993766,4210592.09988564,"COW","2017April28"
502544.700011325,4210597.49989019,"COW","2017April28"
502545.899965908,4210600.49988753,"COW","2017April28"
502540.199972658,4210596.89988573,"COW","2017April28"
502492.500031098,4210571.69988416,"COW","2017April28"
502796.178438987,4210299.76471456,"COW","2017July15"
502796.176488292,4210305.45659562,"COW","2017July15"
502786.93600026,4210306.95129762,"COW","2017July15"
502808.024777034,4210299.16963763,"COW","2017July15"
502811.814094109,4210303.36496079,"COW","2017July15"
502813.475857536,4210293.77920656,"COW","2017July15"
502821.056662415,4210295.87883325,"COW","2017July15"
502821.056040926,4210297.67626936,"COW","2017July15"
502820.581159891,4210300.6718324,"COW","2017July15"
502829.820830005,4210301.57375001,"COW","2017July15"
502829.109750618,4210302.47222158,"COW","2017July15"
502850.430478379,4210309.07024242,"COW","2017July15"
502836.921424355,4210321.94716141,"COW","2017July15"
502840.945864545,4210331.23531655,"COW","2017July15"
502839.524334202,4210331.23482168,"COW","2017July15"
502838.339308716,4210332.4327003,"COW","2017July15"
502822.937222254,4210338.71838418,"COW","2017July15"
502819.62063176,4210337.81851909,"COW","2017July15"
502815.118605826,4210339.31482817,"COW","2017July15"
502813.695217265,4210344.70664652,"COW","2017July15"
502812.272759929,4210347.40231078,"COW","2017July15"
502810.144905479,4210334.51994973,"COW","2017July15"
502825.299590533,4210358.49100308,"COW","2017July15"
500513.726832099,4207446.92675195,"COW","2017July15"
500510.053135621,4207448.72394986,"COW","2017July15"
500508.749885966,4207444.23029812,"COW","2017July15"
500506.972949041,4207434.49411841,"COW","2017July15"
500511.00193507,4207436.29179768,"COW","2017July15"
500508.276210555,4207438.83798413,"COW","2017July15"
500514.91235037,4207439.13797121,"COW","2017July15"
500517.282577744,4207436.44197877,"COW","2017July15"
500498.322648859,4207427.75323047,"COW","2017July15"
500500.218283911,4207434.49370188,"COW","2017July15"
500497.492534784,4207437.48924896,"COW","2017July15"
501480.835412109,4210016.0242522,"COW","2017July15"
501482.729661374,4210022.6151925,"COW","2017July15"
501487.466527188,4210032.20237665,"COW","2017July15"
501481.784169186,4210010.33254586,"COW","2017July15"
501485.575774619,4210006.43879209,"COW","2017July15"
501487.708701053,4210003.44345517,"COW","2017July15"
501476.33817033,4209991.458488,"COW","2017July15"
501479.418389405,4209990.85990079,"COW","2017July15"
501489.602127357,4210014.52798513,"COW","2017July15"
501494.104527624,4210010.63436508,"COW","2017July15"
501498.368625783,4210014.23001767,"COW","2017July15"
501470.167909928,4210047.17786994,"COW","2017July15"
501466.849867327,4210052.86915167,"COW","2017July15"
501474.90477622,4210056.76504717,"COW","2017July15"
501496.702691115,4210054.6720084,"COW","2017July15"
501496.230314831,4210046.58346227,"COW","2017July15"
501491.968478476,4210030.70533576,"COW","2017July15"
501503.342960669,4210020.82152892,"COW","2017July15"
501508.081741182,4210019.9236857,"COW","2017July15"
501495.526992223,4210005.8414648,"COW","2017July15"
501491.974996826,4209995.05620273,"COW","2017July15"
501487.236804271,4209992.65875736,"COW","2017July15"
501508.672517144,4210028.31182664,"COW","2017July15"
501504.407878557,4210027.71189412,"COW","2017July15"
501461.045248409,4210051.96939251,"COW","2017July15"
501461.281749024,4210054.36601546,"COW","2017July15"
501455.246104582,4210020.3634504,"COW","2017July15"
501500.031602973,4209989.96494652,"COW","2017July15"
501499.437952735,4209997.15457856,"COW","2017July15"
501499.555454989,4210002.39711979,"COW","2017July15"
501498.725672868,4210005.24290658,"COW","2017July15"
501506.425963636,4210005.09453829,"COW","2017July15"
501508.439380218,4210007.79106324,"COW","2017July15"
501516.49411892,4210012.73550342,"COW","2017July15"
501562.337161371,4210028.92107057,"COW","2017July15"
501551.439441258,4210023.22711253,"COW","2017July15"
501554.046077807,4210021.13060063,"COW","2017July15"
501499.785641002,4210039.09480073,"COW","2017July15"
501501.443325466,4210043.58869414,"COW","2017July15"
501504.760346296,4210043.58930518,"COW","2017July15"
501490.7813086,4210044.4854569,"COW","2017July15"
501507.841931766,4210035.50141469,"COW","2017July15"
501512.58037105,4210036.4010094,"COW","2017July15"
501511.633593448,4210031.30810032,"COW","2017July15"
501524.669188478,4210007.64429343,"COW","2017July15"
500718.694521954,4207251.02257488,"COW","2017July15"
500720.708719926,4207255.51632151,"COW","2017July15"
500724.856159641,4207258.3626157,"COW","2017July15"
500726.870392405,4207262.40700699,"COW","2017July15"
500729.951331848,4207264.65406639,"COW","2017July15"
500738.601938794,4207267.80034261,"COW","2017July15"
500740.734558994,4207273.04303323,"COW","2017July15"
500736.230671217,4207280.68169379,"COW","2017July15"
500739.904506641,4207278.73481243,"COW","2017July15"
500758.391742422,4207274.09315332,"COW","2017July15"
500758.748079132,4207265.25583355,"COW","2017July15"
500735.996738626,4207246.53054669,"COW","2017July15"
500733.745360525,4207243.9839883,"COW","2017July15"
500737.537595812,4207243.38518734,"COW","2017July15"
500737.181646152,4207248.17829557,"COW","2017July15"
500729.833857168,4207253.12056167,"COW","2017July15"
500740.73571376,4207260.31125384,"COW","2017July15"
500749.268241777,4207258.8141758,"COW","2017July15"
500756.260077004,4207258.66503461,"COW","2017July15"
500757.683059544,4207248.77931438,"COW","2017July15"
500763.13312711,4207261.51160111,"COW","2017July15"
500766.806907254,4207260.3136601,"COW","2017July15"
500743.817154933,4207257.01624984,"COW","2017July15"
500739.432750795,4207253.72056766,"COW","2017July15"
500747.135527416,4207254.61998253,"COW","2017July15"
500753.772057033,4207252.22402214,"COW","2017July15"
500763.133980881,4207252.37467721,"COW","2017July15"
500762.540879779,4207258.51583299,"COW","2017July15"
500765.740569091,4207258.06677545,"COW","2017July15"
500714.664310554,4207262.70550103,"COW","2017July15"
500349.36509568,4207411.11928959,"COW","2017July15"
500362.164242279,4207393.14556664,"COW","2017July15"
500365.48234019,4207393.14571447,"COW","2017July15"
500385.38933016,4207426.99819172,"COW","2017July15"
500390.129707984,4207421.60613246,"COW","2017July15"
500398.424733856,4207425.50096052,"COW","2017July15"
500304.334669788,4207389.54835078,"COW","2017July15"
500310.259892762,4207388.35028839,"COW","2017July15"
500301.015918936,4207407.22293685,"COW","2017July15"
500306.940925929,4207411.41715622,"COW","2017July15"
500301.727259666,4207398.53539417,"COW","2017July15"
500261.670099716,4207492.29984863,"COW","2017July15"
500330.162775242,4207529.74875456,"COW","2017July15"
500323.527390656,4207512.07377659,"COW","2017July15"
500349.596908209,4207532.44570603,"COW","2017July15"
500353.627722629,4207491.70417018,"COW","2017July15"
500349.83726065,4207454.25758509,"COW","2017July15"
500366.426953967,4207469.23688109,"COW","2017July15"
500371.641509137,4207459.3512615,"COW","2017July15"
500383.48921647,4207513.57422923,"COW","2017July15"
500398.898014326,4207440.47955144,"COW","2017July15"
500389.417203833,4207452.76151972,"COW","2017July15"
500394.394444578,4207450.06561629,"COW","2017July15"
500261.672211493,4207426.39414772,"COW","2017July15"
500274.944730639,4207421.00229946,"COW","2017July15"
500284.425322348,4207411.11676966,"COW","2017July15"
500294.852795909,4207433.58499082,"COW","2017July15"
500301.725577298,4207444.07023941,"COW","2017July15"
502676.01108529,4210444.77754244,"COW","2017July15"
502674.590262204,4210442.68006704,"COW","2017July15"
502665.822516315,4210448.06950756,"COW","2017July15"
502670.795153335,4210456.15959918,"COW","2017July15"
502666.535621201,4210440.87999379,"COW","2017July15"
502667.011710658,4210433.98997544,"COW","2017July15"
502666.775477369,4210431.89288877,"COW","2017July15"
502666.775477369,4210431.89288877,"COW","2017July15"
502663.222575516,4210429.19557321,"COW","2017July15"
502677.912922454,4210425.00636298,"COW","2017July15"
502677.19872483,4210435.49117582,"COW","2017July15"
502681.705103457,4210420.51401697,"COW","2017July15"
502670.575689945,4210402.83557296,"COW","2017July15"
502651.616471509,4210420.20460962,"COW","2017July15"
502640.71014319,4210445.06561281,"COW","2017July15"
502645.922154006,4210445.66644704,"COW","2017July15"
502641.419346588,4210449.85900695,"COW","2017July15"
502641.655682867,4210451.65652019,"COW","2017July15"
502641.417600758,4210455.25131655,"COW","2017July15"
502638.339699635,4210448.9592921,"COW","2017July15"
502635.025068788,4210442.06804684,"COW","2017July15"
502558.026743606,4210441.44439585,"COW","2017July15"
502554.945583264,4210445.33787651,"COW","2017July15"
502552.340980312,4210440.54389678,"COW","2017July15"
502539.546819393,4210442.33734092,"COW","2017July15"
502536.943324281,4210433.94849317,"COW","2017July15"
502572.474617063,4210454.63014108,"COW","2017July15"
502732.186133119,4210369.00425083,"COW","2017July15"
502195.563764765,4211238.50242789,"COW","2017July15"
502195.55941021,4211254.67937627,"COW","2017July15"
502200.774088683,4211243.59657542,"COW","2017July15"
502204.561092378,4211255.88009692,"COW","2017July15"
502200.530323529,4211269.06022694,"COW","2017July15"
502200.29245928,4211272.65504058,"COW","2017July15"
502196.264044925,4211277.14755215,"COW","2017July15"
502192.001719759,4211270.55579618,"COW","2017July15"
502187.50112722,4211269.05672215,"COW","2017July15"
502185.131379862,4211272.05181844,"COW","2017July15"
502196.026344104,4211280.14321969,"COW","2017July15"
502203.842718036,4211284.33935213,"COW","2017July15"
502198.392540341,4211290.32934448,"COW","2017July15"
502196.023601734,4211290.32870632,"COW","2017July15"
502155.049512333,4211257.96387687,"COW","2017July15"
502152.210410927,4211244.18276274,"COW","2017July15"
502156.003109734,4211235.19657032,"COW","2017July15"
502154.583477925,4211228.60558628,"COW","2017July15"
502153.874373131,4211222.61393642,"COW","2017July15"
502165.717096347,4211230.4059737,"COW","2017July15"
502169.981376559,4211229.80796081,"COW","2017July15"
502170.692780947,4211227.11199193,"COW","2017July15"
502172.34953487,4211232.80432251,"COW","2017July15"
502147.47660834,4211228.60371205,"COW","2017July15"
502140.605376474,4211233.39507595,"COW","2017July15"
502134.207081183,4211241.48187389,"COW","2017July15"
502128.278054856,4211266.94404171,"COW","2017July15"
502142.965358855,4211267.54703366,"COW","2017July15"
502139.883136418,4211277.4321384,"COW","2017July15"
502049.576530176,4209589.91557746,"COW","2017July15"
502058.108148848,4209583.32713245,"COW","2017July15"
502016.165979432,4209596.19827466,"COW","2017July15"
502033.695808784,4209612.07996046,"COW","2017July15"
502029.903907605,4209615.3743126,"COW","2017July15"
502013.551253343,4209630.0493084,"COW","2017July15"
501968.521203314,4209675.87289927,"COW","2017July15"
501599.435575404,4209328.58789066,"COW","2017July15"
501582.135900661,4209340.26783629,"COW","2017July15"
501596.11199513,4209360.64147083,"COW","2017July15"
501600.848818765,4209371.72657222,"COW","2017July15"
501645.399384068,4209351.66409102,"COW","2017July15"
501645.39920288,4209352.56280775,"COW","2017July15"
501667.20032784,4209344.17920903,"COW","2017July15"
501668.384589764,4209346.57602906,"COW","2017July15"
501655.592980597,4209328.29951701,"COW","2017July15"
501716.958770779,4209349.58182585,"COW","2017July15"
501714.350619421,4209357.66972852,"COW","2017July15"
501716.955808713,4209363.66172139,"COW","2017July15"
501736.040719467,4209871.44094136,"COW","2017July15"
501718.970919234,4209921.16636381,"COW","2017July15"
501726.787382939,4209932.25219747,"COW","2017July15"
501724.89229654,4209930.45436151,"COW","2017July15"
501727.498119401,4209932.55192043,"COW","2017July15"
501745.506202594,4209927.16344731,"COW","2017July15"
501700.731151722,4209901.39075589,"COW","2017July15"
501700.965588036,4209913.37370523,"COW","2017July15"
501694.805743684,4209911.27541592,"COW","2017July15"
501695.040499553,4209921.76050274,"COW","2017July15"
501699.537807877,4209943.03108735,"COW","2017July15"
501675.607638314,4209942.72656572,"COW","2017July15"
501668.976762071,4209926.84786301,"COW","2017July15"
501668.977558619,4209922.95342042,"COW","2017July15"
501685.081493478,4209959.50457843,"COW","2017July15"
501679.394311887,4209963.39784893,"COW","2017July15"
501690.528768764,4209969.990744,"COW","2017July15"
501695.977897998,4209971.48973747,"COW","2017July15"
501695.977897998,4209971.48973747,"COW","2017July15"
501703.084799694,4209976.58395093,"COW","2017July15"
501707.824505732,4209971.49220834,"COW","2017July15"
501707.824568432,4209971.19263582,"COW","2017July15"
501696.686389686,4209982.57406888,"COW","2017July15"
501718.482099376,4209992.16495163,"COW","2017July15"
501711.845879011,4210002.34902352,"COW","2017July15"
501730.322832638,4210019.72812927,"COW","2017July15"
501728.910007598,4209978.38681725,"COW","2017July15"
501726.529151503,4210032.90851863,"COW","2017July15"
501658.297222783,4210013.12257715,"COW","2017July15"
501654.505720224,4210016.11753308,"COW","2017July15"
501632.703705397,4210037.98193877,"COW","2017July15"
501642.901416056,4209989.75280355,"COW","2017July15"
501643.851918721,4209975.97265789,"COW","2017July15"
501642.905095374,4209971.47887908,"COW","2017July15"
501640.538965993,4209955.60105858,"COW","2017July15"
501638.406632606,4209955.30105762,"COW","2017July15"
501638.882062233,4209947.51226729,"COW","2017July15"
501621.110312978,4209956.49589316,"COW","2017July15"
501614.950362107,4209954.99680902,"COW","2017July15"
501614.475844842,4209958.29201298,"COW","2017July15"
501614.475015025,4209962.4860283,"COW","2017July15"
501609.023679149,4209972.07127274,"COW","2017July15"
501604.522204176,4209970.87209618,"COW","2017July15"
501604.994772174,4209977.46278501,"COW","2017July15"
501608.311937992,4209976.86429308,"COW","2017July15"
501602.624746315,4209981.0571897,"COW","2017July15"
501604.993475825,4209984.05338072,"COW","2017July15"
501599.780859001,4209984.65150217,"COW","2017July15"
501601.912598013,4209987.94721841,"COW","2017July15"
501597.884055556,4209991.54129909,"COW","2017July15"
501595.515852805,4209985.84895728,"COW","2017July15"
501589.829199281,4209987.34571005,"COW","2017July15"
501592.670566944,4209996.63301317,"COW","2017July15"
501595.756534021,4209966.67636169,"COW","2017July15"
501573.71697749,4209991.83617489,"COW","2017July15"
501569.924862094,4209998.12646795,"COW","2017July15"
501571.583324056,4209998.42635975,"COW","2017July15"
501570.634560621,4210003.81848302,"COW","2017July15"
501578.451668082,4210012.20802302,"COW","2017July15"
501584.611175206,4210015.80408758,"COW","2017July15"
501591.482637781,4210013.40884445,"COW","2017July15"
501590.060993784,4210013.70813985,"COW","2017July15"
501607.592583979,4210020.30217137,"COW","2017July15"
501613.28383772,4209995.43877245,"COW","2017July15"
501571.341085196,4210025.98698841,"COW","2017July15"
501554.754917759,4210031.37611734,"COW","2017July15"
501550.252955305,4210032.8731236,"COW","2017July15"
501552.863978367,4210007.70952497,"COW","2017July15"
501556.180899523,4210008.30930199,"COW","2017July15"
501550.022910712,4209996.62480033,"COW","2017July15"
501550.97109194,4209994.22840011,"COW","2017July15"
501537.939746896,4209994.82507865,"COW","2017July15"
501536.043787547,4209997.52087447,"COW","2017July15"
501541.726235496,4210018.19245246,"COW","2017July15"
501526.092108576,4210000.51473267,"COW","2017July15"
501516.851063515,4210004.40745274,"COW","2017July15"
501520.639952842,4210015.19276996,"COW","2017July15"
501463.061611996,4210038.24933006,"COW","2017July15"
501453.821013394,4210040.04511381,"COW","2017July15"
501447.66199848,4210033.45342229,"COW","2017July15"
501495.759574089,4210029.56765409,"COW","2017July15"
501511.399648366,4210015.19105316,"COW","2017July15"
501511.162772963,4210014.89143673,"COW","2017July15"
501510.688578397,4210016.68878427,"COW","2017July15"
501509.978118498,4210014.89121742,"COW","2017July15"
501508.082339152,4210016.68830217,"COW","2017July15"
501500.501488773,4210011.59417111,"COW","2017July15"
501501.450370329,4210005.30332201,"COW","2017July15"
501502.162542592,4209997.8141393,"COW","2017July15"
501500.740623674,4209999.61131295,"COW","2017July15"
501490.318052336,4209986.4282106,"COW","2017July15"
501489.371637781,4209979.23829677,"COW","2017July15"
501492.214930482,4209978.63967116,"COW","2017July15"
501493.398438824,4209984.93091107,"COW","2017July15"
501497.90223205,4209973.54798003,"COW","2017July15"
501505.246187469,4209978.64206466,"COW","2017July15"
501537.480729122,4209916.03741653,"COW","2017July15"
501556.909069083,4209917.23939038,"COW","2017July15"
501566.150231968,4209913.34671615,"COW","2017July15"
501564.255335514,4209910.35062757,"COW","2017July15"
501555.491407029,4209896.5686169,"COW","2017July15"
501566.621741533,4209925.62927977,"COW","2017July15"
501555.949223892,4209980.74858328,"COW","2017July15"
501578.219662196,4209986.74431123,"COW","2017July15"
501523.479991197,4210031.9693632,"COW","2017July15"
501522.768864563,4210033.76666586,"COW","2017July15"
501519.451560812,4210035.26391028,"COW","2017July15"
501514.004665218,4210021.78213241,"COW","2017July15"
501519.215522936,4210030.47070527,"COW","2017July15"
501439.13335115,4210028.65875259,"COW","2017July15"
501560.21932492,4209952.88915275,"COW","2017July15"
501661.363722965,4210079.9278852,"COW","2017July15"
501522.291538706,4210052.34007619,"COW","2017July15"
501508.073757133,4210063.12204882,"COW","2017July15"
501464.477924071,4210067.60769644,"COW","2017July15"
501455.711911812,4210065.50911975,"COW","2017July15"
501459.500639173,4210077.49269988,"COW","2017July15"
501449.78872948,4210065.20849258,"COW","2017July15"
501447.892762445,4210068.20388173,"COW","2017July15"
501442.918411691,4210061.61240381,"COW","2017July15"
501434.153914425,4210050.8262459,"COW","2017July15"
501438.177233682,4210076.29062325,"COW","2017July15"
501441.020330085,4210076.59069745,"COW","2017July15"
501447.177883192,4210091.27084407,"COW","2017July15"
501447.413058193,4210101.15678139,"COW","2017July15"
501463.288925598,4210091.87286265,"COW","2017July15"
501473.239388294,4210094.87037914,"COW","2017July15"
501506.877048823,4210128.42865342,"COW","2017July15"
501455.939647027,4210117.0356462,"COW","2017July15"
501455.466699612,4210111.94282758,"COW","2017July15"
501452.149706574,4210111.94223657,"COW","2017July15"
501442.434861151,4210116.43410241,"COW","2017July15"
501472.753148496,4210163.47241899,"COW","2017July15"
501471.56819143,4210165.26964094,"COW","2017July15"
501487.203867828,4210173.36093688,"COW","2017July15"
501490.994360026,4210175.15906444,"COW","2017July15"
501488.387788868,4210177.25559696,"COW","2017July15"
501480.095209614,4210178.15280636,"COW","2017July15"
501495.497495994,4210166.77185495,"COW","2017July15"
501494.550393673,4210163.47638252,"COW","2017July15"
501498.814136567,4210168.5698993,"COW","2017July15"
501505.448131886,4210168.271548,"COW","2017July15"
501503.31783616,4210157.18696807,"COW","2017July15"
501514.447499869,4210188.94372511,"COW","2017July15"
501509.707098458,4210199.12831638,"COW","2017July15"
501494.307596552,4210195.53060981,"COW","2017July15"
501587.428817908,4210147.0174296,"COW","2017July15"
501493.331272107,4210351.90736828,"COW","2017July15"
501526.033052628,4210316.26426746,"COW","2017July15"
501696.499685662,4210880.3935712,"COW","2017July15"
501672.568825508,4210896.86514234,"COW","2017July15"
501681.097106982,4210898.36476027,"COW","2017July15"
501673.278742502,4210900.75973651,"COW","2017July15"
501681.093402734,4210916.33913782,"COW","2017July15"
501682.753157112,4210909.44930163,"COW","2017July15"
501690.334673141,4210906.75471237,"COW","2017July15"
501693.653271226,4210897.46863866,"COW","2017July15"
501712.600031899,4210924.43416214,"COW","2017July15"
501670.667447781,4210926.82205009,"COW","2017July15"
501662.849296843,4210928.31831752,"COW","2017July15"
501658.349027378,4210923.82380668,"COW","2017July15"
501661.189502096,4210935.50773093,"COW","2017July15"
501668.299751552,4210920.23095997,"COW","2017July15"
501657.403296277,4210914.53685219,"COW","2017July15"
501661.66794826,4210912.74028195,"COW","2017July15"
501656.693068702,4210912.14012412,"COW","2017July15"
501268.071402293,4208491.52538482,"COW","2017July15"
501263.331899937,4208491.52465,"COW","2017July15"
501267.12140941,4208505.00597081,"COW","2017July15"
501265.225333027,4208506.80310788,"COW","2017July15"
501264.27794466,4208503.50767066,"COW","2017July15"
501261.670712912,4208506.80255775,"COW","2017July15"
501261.197457775,4208502.30890675,"COW","2017July15"
501257.642974157,4208501.40964282,"COW","2017July15"
501254.087707416,4208505.6031019,"COW","2017July15"
501250.296157954,4208505.30294847,"COW","2017July15"
501249.348534159,4208503.50537224,"COW","2017July15"
501247.689710769,4208503.50511855,"COW","2017July15"
501243.660774584,4208505.90107864,"COW","2017July15"
501242.002133987,4208504.7025387,"COW","2017July15"
501232.524230069,4208497.5113777,"COW","2017July15"
501236.553348628,4208493.91712475,"COW","2017July15"
501235.131226394,4208495.71434059,"COW","2017July15"
501226.598011021,4208509.79293128,"COW","2017July15"
501222.568411181,4208516.68247964,"COW","2017July15"
501245.322750648,4208485.23087408,"COW","2017July15"
501244.373844858,4208491.8213101,"COW","2017July15"
501242.24120563,4208490.92226975,"COW","2017July15"
501243.425761908,4208493.01945305,"COW","2017July15"
501236.081031448,4208483.1324666,"COW","2017July15"
501237.503065259,4208481.93439465,"COW","2017July15"
501232.289290009,4208484.03060892,"COW","2017July15"
501233.71064403,4208487.32611393,"COW","2017July15"
501229.208745975,4208483.13142895,"COW","2017July15"
501227.311907235,4208490.0212961,"COW","2017July15"
501228.260123382,4208487.92443576,"COW","2017July15"
501226.600801707,4208491.21947663,"COW","2017July15"
501228.496287153,4208493.31676462,"COW","2017July15"
501222.335832541,4208487.32440287,"COW","2017July15"
501273.666874903,4207561.65589027,"COW","2017July15"
501273.904204141,4207559.55892733,"COW","2017July15"
501267.267771512,4207561.95446614,"COW","2017July15"
501252.104000792,4207533.49284234,"COW","2017July15"
501248.7861889,4207531.99447725,"COW","2017July15"
501353.554659024,4207452.62475131,"COW","2017July15"
501352.132180982,4207455.32065804,"COW","2017July15"
501255.653793469,4207567.64452916,"COW","2017July15"
501225.314983799,4207584.71549203,"COW","2017July15"
501231.475620708,4207594.00313329,"COW","2017July15"
501220.808463213,4207608.08138936,"COW","2017July15"
501215.831804082,4207605.68407532,"COW","2017July15"
501204.456294503,4207602.08753224,"COW","2017July15"
501366.832018383,4207422.37025454,"COW","2017July15"
501368.49151324,4207419.67439021,"COW","2017July15"
501365.648039643,4207416.0790579,"COW","2017July15"
500989.447622802,4208004.98236028,"COW","2017July15"
500980.438974082,4208030.44486214,"COW","2017July15"
501000.590118549,4207972.33041187,"COW","2017July15"
500975.697664749,4208043.32587467,"COW","2017July15"
500976.171497737,4208044.52421788,"COW","2017July15"
500981.383435362,4208059.50342498,"COW","2017July15"
500981.619414563,4208067.89145959,"COW","2017July15"
500978.064854576,4208065.79403144,"COW","2017July15"
500971.903144607,4208066.09286731,"COW","2017July15"
500965.032243096,4208051.41304151,"COW","2017July15"
500964.084468397,4208049.91507132,"COW","2017July15"
500961.714342054,4208052.01179332,"COW","2017July15"
500964.557630294,4208056.80527507,"COW","2017July15"
500953.656299488,4208055.90527957,"COW","2017July15"
500956.263375366,4208054.10815461,"COW","2017July15"
500954.840817885,4208059.50027779,"COW","2017July15"
500953.419521617,4208054.10782203,"COW","2017July15"
500955.316019983,4208049.01532573,"COW","2017July15"
500953.183443093,4208046.3189317,"COW","2017July15"
500956.975497494,4208044.22237377,"COW","2017July15"
500971.431272571,4208048.41808389,"COW","2017July15"
501013.50292021,4208952.23147835,"COW","2017July15"
501013.976359911,4208956.12597395,"COW","2017July15"
501011.369336567,4208959.72051528,"COW","2017July15"
500995.728450703,4208971.40190289,"COW","2017July15"
500985.535828187,4208998.66172476,"COW","2017July15"
500981.980088779,4209009.74546334,"COW","2017July15"
500973.686486252,4209009.74446978,"COW","2017July15"
500984.585962985,4209015.43764694,"COW","2017July15"
500990.746920566,4209015.43839244,"COW","2017July15"
500989.798100093,4209023.5267238,"COW","2017July15"
500986.242872476,4209030.41645164,"COW","2017July15"
501002.121437461,4209011.84491594,"COW","2017July15"
